Zakład;Zawiadomienie;Rodzaj zawiadomienia;Utworzono dnia;Utworzone przez;Początek zakłócenia;Pocz. zakłóc. (godz.);Koniec zakłócenia;Koniec zakłóc.(godz.);Żądane rozpoczęcie;Żądana godzina rozp.;Żądane zakończenie;Żądana godz. zak.;Przestój;Urządzenie;Lokalizacja funkc.;Dotyczy urządzenia;Lokalizacja;Stanowisko robocze;Opis;Czas przestoju;Jedn. czasu przest.;Nr zlecenia;Status zawiadomienia;Opis;Notification Long Text;Grupa planistów;Wpływ;Dot. lokaliz. funkc.;Problem;Kod uszkodzenia;Tekst dot. szkody;Część obiektu;Kod części obiektu;Tek. kodu części ob.;Tekst pozycji;Przyczyna;Kod przyczyny;Tekst kodu przyczyny;Tekst przyczyny;Rodzaj zlecenia;Krótki tekst;Status systemu;Ozn. lokaliz. funkc.;Line functional location;Ozn. lokaliz. funkc.;Oznaczenie obiektu;Oznaczenie obiektu
PLPA;12690203;1P;17.06.2025;WRONAPIOT1;17.06.2025;15:57:00;17.06.2025;16:15:44;17.06.2025;09:00:00;17.06.2025;16:00:44;X;10129636;PLPA-PR-U43-011446;10129636;UGP43;90300020;PRZEZBROJENIE NA FORMAT T-10.;3,12E-01;H;50000225823;PRZL ZWZK;;17.06.2025 16:02:29 CET Piotr Wrona (WRONAPIOT1) Wspolpracza z operatorem przy uruchamianiu formatu T -10. Prace rozruchowe.;P04;3;PLPA-PR-U43-011446;ZPM6;107;Awaria sterowania;PM1;0040;Części daleko od miejsca naprawy;;ZPM5;108;utrzymanie ruchu;;PLM1;PRZEZBROJENIE NA FORMAT T-10.;ZWOL CZPT BrMt KWS  PRRO;KB 2. Pakowanie T6;PLPA-PR-U43;UGP43 KINDER BUENO;1-Robot T6. MASTELLO 1;1-Robot T6. MASTELLO 1
PLPA;12690208;1P;17.06.2025;ZIEMBDAMI1;17.06.2025;21:44:54;;00:00:00;17.06.2025;19:00:00;17.06.2025;19:40:00;X;10239033;PLPA-LG-001-100010-006;10239033;FACILITIES;90300020;KONTROLA SZCZELINY;0,00E+00;H;50000225824;PRZL WTZW;;17.06.2025 21:45:43 CET DAMIAN ZIEMBICKI (ZIEMBDAMI1) Kontrola szczeliny. Zasłonięta bariera przez folię;P07;3;PLPA-LG-001-100010-006;ZPM6;108;Błąd pomiaru;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;KONTROLA SZCZELINY;ZWOL CZPT BrMt BŁKL KWS  PRRO;Przenośnik hala 2 i 3;PLPA-LG-001-100010;Magazyn opakowań;1-TRAPO windy poz. 1150 i 2050 (Mag.Opk);1-TRAPO windy poz. 1150 i 2050 (Mag.Opk)
PLPA;12690220;1P;17.06.2025;KOSIAKRZY1;17.06.2025;14:23:41;;00:00:00;;00:00:00;;00:00:00;X;10158831;PLPA-PR-U11-010703-006;;UGP11;90300030;Awaria robota;0,00E+00;H;;MOBI WTZW;;;P11;3;;;;;;;;;;;;;;;;LINIE PAKUJĄCE T1,T3,T4-2,3 RAFFAELLO;PLPA-PR-U11-010703;RAFFAELLO LINIA 2;1-Linia pakująca zbiorcza MW 05/06;
PLPA;12690223;PQ;17.06.2025;JAKUBKRZY1;17.06.2025;14:29:45;;00:00:00;01.07.2025;06:46:50;01.07.2025;06:47:17;X;10127105;PLPA-PR-U21-010179-001;10127105;UGP21;90300020;Magazynek zacina się fontello;0,00E+00;H;50000226952;MOBI PRZL WTZW ZRZa;;;P02;3;PLPA-PR-U21-010179-001;;;;;;;;;;;;PLM4;Magazynek zacina się fontello;ZWOL CZPT BrMt KWS  MOBI PRRO;FC PAKOWANIE IFC T75 1;PLPA-PR-U21-010123;FIGURA CAVA;1-Maszyna pakująca IFC T75 1;1-Maszyna pakująca IFC T75 1
PLPA;12690233;1P;17.06.2025;KRASOKRZY1;17.06.2025;14:46:39;17.06.2025;17:36:59;17.06.2025;14:47:38;17.06.2025;15:11:22;;10126826;PLPA-PR-U12-011312-003;10227125;UGP12;90300020;Tarcie taśmy acma 2;0,00E+00;H;50000225981;MOBI PRZL ZWZK;;17.06.2025 15:12:12 CET Szymon Macieja (MACIESZYM1) Wymiana uszkodzonych łożysk;P05;3;PLPA-PR-U12-011312-003;ZPM5;103;Zużycie;;;;;;;;;PLM1;Tarcie taśmy acma 2;ZAK  CZPT BrMt KWS  MOBI PRRO;NUTELLA B-READY PAKOWANIE;PLPA-PR-U12-011312;NUTELLA B-READY;1 - Zespół flowpacków  ACMA;2 - Linia 2
PLPA;12690240;1P;17.06.2025;KOLOSLUKA1;17.06.2025;14:36:05;;00:00:00;17.06.2025;12:00:00;17.06.2025;13:00:00;X;10080143;PLPA-PR-U22-010335;10080143;UGP22;90300020;BRAK PODAWANIA KLEJU;0,00E+00;H;50000226023;PRZL WTZW;;17.06.2025 14:37:18 CET ŁUKASZ KOŁOSOWSKI (KOLOSLUKA1) Regulacje czujników i ustawianie kleju.;P12;3;PLPA-PR-U22-010335;ZPM6;107;Awaria sterowania;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;BRAK PODAWANIA KLEJU;ZWOL CZPT BrMt KWS  PRRO;KJ T3 VALIGETTA;PLPA-PR-U22;UGP22 KINDER JOY;1-Pakowaczka T3 1;1-Pakowaczka T3 1
PLPA;12690241;1P;17.06.2025;KOLOSLUKA1;17.06.2025;14:38:16;17.06.2025;15:45:00;17.06.2025;14:30:00;17.06.2025;15:30:00;X;10107824;PLPA-PR-U31-011332-001;10107824;UGP31;90300020;CIEMNY OBRAZ;1,11E+00;H;50000226024;PRZL ZWZK;;17.06.2025 17:13:20 CET ŁUKASZ KOŁOSOWSKI (KOLOSLUKA1) Diagnostyka,regulacje i laczenie sie z serwisem.;P03;3;PLPA-PR-U31-011332-001;ZPM6;107;Awaria sterowania;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;CIEMNY OBRAZ;ZWOL CZPT DMNK KWS  NPT  PRRO;Nutella 750g;PLPA-PR-U31-011332;Nutella T750;1-Kontrola pustych słoików T700;1-Kontrola pustych słoików T700
PLPA;12690247;1P;17.06.2025;GOZDZJARO2;17.06.2025;17:47:52;17.06.2025;18:05:15;17.06.2025;17:40:52;17.06.2025;17:50:15;X;10167891;PLPA-PR-U43-011545-003;10167891;UGP43;90300020;WYMIANA CZUJNIKA;2,90E-01;H;50000226025;PRZL ZWZK;;17.06.2025 17:50:31 CET Jarosław Goździk (GOZDZJARO2) Wymiana czujnika obecnosci kartonu;P04;3;PLPA-PR-U43-011545-003;ZPM6;108;Błąd pomiaru;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;WYMIANA CZUJNIKA;ZWOL CZPT DMNK KWS  NPT  PRRO;KB 3. Pakowanie;PLPA-PR-U43-011545;KB 3.;1-Kartoniarka 4(Mastello);1-Kartoniarka 4(Mastello)
PLPA;12690279;1P;17.06.2025;BROZERYK1;17.06.2025;20:07:55;18.06.2025;00:04:42;17.06.2025;22:01:30;17.06.2025;23:05:46;X;10101075;PLPA-PR-U43-011545-003;10101075;UGP43;90300030;Problem z drukarką na bipack;3,95E+00;H;50000225809;MOBI PRZL ZWZK;;17.06.2025 23:06:34 CET Damian Kowalski (KOWALDAMI1) Wymiana enkodera oraz współpraca z automatykiem;P04;2;PLPA-PR-U43-011545-003;ZPM6;107;Awaria sterowania;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;Problem z drukarką na bipack;ZWOL CZPT BrMt KWS  MOBI PRRO;KB 3. Pakowanie;PLPA-PR-U43-011545;KB 3.;1-Pakowaczka 1;1-Pakowaczka 1
PLPA;12690323;PQ;17.06.2025;JAKUBKRZY1;17.06.2025;16:45:02;;00:00:00;01.07.2025;06:44:15;01.07.2025;06:44:33;X;10079779;PLPA-PR-U21-010172-001;10079779;UGP21;90300020;Awaria robota;0,00E+00;H;50000227117;MOBI PRZL WTZW ZRZa;;;P02;3;PLPA-PR-U21-010172-001;;;;;;;;;;;;PLM4;Awaria robota;ZWOL CZPT BrMt KWS  MOBI PRRO;FC PAKOWANIE IFC T55;PLPA-PR-U21-010123;FIGURA CAVA;1-Robot przekładacz IFC T55;1-Robot przekładacz IFC T55
PLPA;12690336;1P;17.06.2025;STULEDOMI1;17.06.2025;19:38:01;17.06.2025;23:56:33;17.06.2025;22:44:31;17.06.2025;23:47:41;;10126856;PLPA-PR-U12-011312-003;10126857;UGP12;90300020;Robatech nie pobiera kleju M2;0,00E+00;H;50000225982;MOBI PRZL ZWZK;;17.06.2025 23:48:37 CET GRZEGORZ GRUŻEWSKI (GRUZEGRZE2) Czyszczenie i uruchomienie siłownika otwierania klapy;P05;2;PLPA-PR-U12-011312-003;ZPM5;102;Zacinanie się;;;;;;;;;PLM1;Robatech nie pobiera kleju M2;ZAK  CZPT BrMt KWS  MOBI PRRO;NUTELLA B-READY PAKOWANIE;PLPA-PR-U12-011312;NUTELLA B-READY;1 - Zespół kartoniarek SCHUBERT;2 - Kartoniarka T8-15 NR.1 MA004638
PLPA;12690348;1P;17.06.2025;SZYSZANDR1;17.06.2025;22:04:48;;00:00:00;17.06.2025;20:31:00;17.06.2025;21:45:00;X;10101075;PLPA-PR-U43-011545-003;10101075;UGP43;90300020;WYMIANA ENCODERA;0,00E+00;H;50000225970;PRZL WTZW;;17.06.2025 22:07:25 CET Andrzej Szyszka (SZYSZANDR1) wymiana encodera,wspolpraca z automatykiem.;P04;3;PLPA-PR-U43-011545-003;ZPM6;107;Awaria sterowania;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;WYMIANA ENCODERA;ZWOL CZPT BrMt KWS  PRRO;KB 3. Pakowanie;PLPA-PR-U43-011545;KB 3.;1-Pakowaczka 1;1-Pakowaczka 1
PLPA;12690349;1P;17.06.2025;SZPARDANI1;17.06.2025;22:48:06;17.06.2025;22:50:00;17.06.2025;20:25:00;17.06.2025;22:35:00;X;10102247;PLPA-PR-U43-011446;10102247;UGP43;90300020;REGULACJE KLEJENIA BOXÓW;3,17E-02;H;50000225971;PRZL ZWZK;;;P04;3;PLPA-PR-U43-011446;ZPM5;100;Deformacja;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;REGULACJE KLEJENIA BOXÓW;ZWOL CZPT BrMt KWS  PRRO;KB 2. Pakowanie T6;PLPA-PR-U43;UGP43 KINDER BUENO;1-Robot T6 5;1-Robot T6 5
PLPA;12690350;1P;17.06.2025;PP3REMOTE;17.06.2025;16:27:18;17.06.2025;16:28:01;;00:00:00;;00:00:00;X;10115321;PLPA-PR-U21-010121-063;;UGP21;90300020;AL - [PLPA_KSU01_WRM07] Alarm Table Stop;1,19E-02;H;;ZAWD;;17.06.2025 16:29:58 CET  PP3REMOTE (PP3REMOTE) AL - [PLPA_KSU01_WRM07] Alarm Table Stop For Product Presence After St.5;P21;3;;;;;;;;;;;;;;;;KS LINIA PAKOWANIA GR-07 7;PLPA-PR-U21-010121;KINDER SURPRISE;1- Maszyna Pakująca GR07 - 7;
PLPA;12690365;1P;17.06.2025;KMITAMARE1;17.06.2025;17:28:07;;00:00:00;17.06.2025;17:28:07;;00:00:00;X;10155987;PLPA-PR-U42-011443-002;;UGP42;90300020;WYMIANA NOSKA;0,00E+00;H;50000225943;PRZL WTZW;;;P04;3;;;;;;;;;;;;;PLM1;WYMIANA NOSKA;ZWOL CZPT BrMt KWS  PRRO;KBW 2. Modelator;PLPA-PR-U42-011443;KBW 2.;1-Transportery taśmowe za Pancerino;
PLPA;12690393;1P;17.06.2025;WILKZBIG1;17.06.2025;19:02:59;17.06.2025;21:00:29;17.06.2025;19:19:10;17.06.2025;20:45:29;;10167602;PLPA-PR-U13-010401-002;10167602;UGP05;90300020;Uszkodzony bęben sprężonego powietrza;0,00E+00;H;50000226002;MOBI PRZL ZWZK;;17.06.2025 19:14:01 CET Zbigniew Wilk (WILKZBIG1) Lokalizacja bębna na słupie przy ścianie między młotkami a buforem ------;P14;1;PLPA-PR-U13-010401-002;ZPM5;100;Deformacja;;;;;;;;;PLM6;Uszkodzony bęben sprężonego powietrza;ZAK  CZPT BrMt BŁKL KWS  MOBI PRRO;TABLETS Modelator;PLPA-PR-U13-010401;TABLETS;1-Młotki;1-Młotki
PLPA;12690416;1P;17.06.2025;NARAJJACE1;17.06.2025;18:46:42;17.06.2025;19:02:18;17.06.2025;18:30:42;17.06.2025;18:47:18;X;10102279;PLPA-PR-U41-011441-003;10102279;UGP41;90300020;2-DRUKARKA 21B;2,60E-01;H;50000225904;PRZL ZWZK;;17.06.2025 18:47:54 CET Jacek Narajczyk (NARAJJACE1) Zmiana godziny.;P04;3;PLPA-PR-U41-011441-003;ZPM6;107;Awaria sterowania;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;2-DRUKARKA 21B;ZWOL CZPT BrMt KWS  PRRO;KB MINI 1. Pakowanie ABRIGO;PLPA-PR-U41-011441;KB MINI 1.;1-Pakowaczka ROVEMA 22;1-Pakowaczka ROVEMA 22
PLPA;12690428;1P;17.06.2025;SITARMARC1;17.06.2025;21:01:38;;00:00:00;17.06.2025;19:45:38;17.06.2025;20:10:31;X;10155986;PLPA-PR-U42-011443-002;10155986;UGP42;90300020;URWANA BELKA;0,00E+00;H;50000225869;PRZL WTZW;;17.06.2025 21:02:56 CET MARCIN SITAREK (SITARMARC1) URWANA BELKA;P04;3;PLPA-PR-U42-011443-002;ZPM5;104;Złamanie;;;;;ZPM5;112;Niska jakość części zamiennych;;PLM1;URWANA BELKA;ZWOL CZPT BrMt KWS  PRRO;KBW 2. Modelator;PLPA-PR-U42-011443;KBW 2.;1-Pancerino;1-Pancerino
PLPA;12690429;1P;17.06.2025;STAWIKRZY1;17.06.2025;22:21:26;17.06.2025;22:25:13;17.06.2025;21:30:26;17.06.2025;22:10:13;X;10156152;PLPA-PR-U42-011443-002;10156152;UGP42;90300020;WYŁĄCZANIE LINII PRZEZ SIŁOW.CENTROWANIA;6,31E-02;H;50000225870;PRZL ZWZK;;17.06.2025 22:23:39 CET Krzysztof Stawiński (STAWIKRZY1) WYŁĄCZANIE LINII PRZEZ SIŁOW.CENTROWANIA , regulacja czujników si;P04;3;PLPA-PR-U42-011443-002;ZPM6;108;Błąd pomiaru;;;;;ZPM5;108;utrzymanie ruchu;;PLM6;WYŁĄCZANIE LINII PRZEZ SIŁOW.CENTROWANIA;ZWOL CZPT BrMt KWS  PRRO;KBW 2. Modelator;PLPA-PR-U42-011443;KBW 2.;1-Chłodnia Nr. 3.  Układ zasypu granelli;1-Chłodnia Nr. 3.  Układ zasypu granelli
PLPA;12690484;1P;17.06.2025;JAKUBLUKA1;17.06.2025;19:35:37;17.06.2025;21:21:04;17.06.2025;19:39:06;17.06.2025;21:06:04;X;10102875;PLPA-PR-U21-010123-007;10102875;UGP21;90300030;Podłączenie zasilania do pompy;1,76E+00;H;50000225744;MOBI PRZL ZWZK;;17.06.2025 19:36:15 CET ŁUKASZ JAKUBCZAK (JAKUBLUKA1) Zbiornik kremu ---------------------------------------- 17.06.2025 21:06:;P02;3;PLPA-PR-U21-010123-007;ZPM6;107;Awaria sterowania;;;;;;;;;PLM1;Podłączenie zasilania do pompy;ZWOL CZPT BrMt KWS  MOBI PRRO;FC Urządzenia przygotowania półproduktu;PLPA-PR-U21-010123;FIGURA CAVA;1-Sito wibracyjne 1;1-Sito wibracyjne 1
PLPA;12690485;1P;17.06.2025;STULEDOMI1;17.06.2025;19:38:49;17.06.2025;22:07:33;17.06.2025;20:52:47;17.06.2025;22:07:33;;10126856;PLPA-PR-U12-011312-003;;UGP12;90300020;Robatech nie pobiera kleju M1;0,00E+00;H;50000225868;MOBI PRZL ZWZK;;17.06.2025 22:10:11 CET GRZEGORZ GRUŻEWSKI (GRUZEGRZE2) Wymiana przewodów festo uruchomienie elektrozaworu ustawienie parametr;P05;2;;ZPM5;105;Zatkanie;;;;;;;;;PLM1;Robatech nie pobiera kleju M1;ZAK  CZPT BrMt KWS  MOBI PRRO;NUTELLA B-READY PAKOWANIE;PLPA-PR-U12-011312;NUTELLA B-READY;1 - Zespół kartoniarek SCHUBERT;
PLPA;12690512;1P;17.06.2025;NOWAKDAWI1;17.06.2025;20:04:43;;00:00:00;;00:00:00;;00:00:00;X;10116831;PLPA-PR-U11-010717;;UGP11;90300030;Czujnik od dozowania cukierk do wymiany;0,00E+00;H;;MOBI WTZW;;17.06.2025 20:06:02 CET Dawid Nowak (NOWAKDAWI1) P48;P11;3;;;;;;;;;;;;;;;;LINIA PAKUJĄCA ERMETICO RAFFAELLO;PLPA-PR-U11;UGP11 RAFFAELLO;1-Maszyna pakująca Ermetico 3     003775;
PLPA;12690518;1P;17.06.2025;WRZOSANNA1;17.06.2025;22:42:22;18.06.2025;01:04:16;17.06.2025;22:53:22;17.06.2025;23:16:41;;10244863;PLPA-PR-U31-011330-001;10244863;UGP31;90300030; Regulacja nadruku daty;0,00E+00;H;50000225944;MOBI PRZL ZWZK;;17.06.2025 23:17:10 CET Marcin Szulczyk (SZULCMARC1) Regulacja parametrów daty;P03;2;PLPA-PR-U31-011330-001;ZPM6;107;Awaria sterowania;;;;;;;;;PLM1; Regulacja nadruku daty;ZWOL CZPT BrMt KWS  MOBI PRRO;Nutella 200g;PLPA-PR-U31-011330;Nutella T200 glass;1-Drukarka Laserowa e-Solar Mark;1-Drukarka Laserowa e-Solar Mark
PLPA;12690540;PQ;17.06.2025;WRZOSANNA1;17.06.2025;20:00:13;;00:00:00;17.06.2025;21:03:53;17.06.2025;22:35:28;X;10107867;PLPA-PR-U31-011331-001;10107867;UGP31;90300020;Uzbrojenie etykieciarki;0,00E+00;H;50000225692;MOBI PRZL WTZW ZRZa;;;P03;1;PLPA-PR-U31-011331-001;;;;;;;;;;;;PLM4;Uzbrojenie etykieciarki;ZWOL CZPT BrMt KWS  MOBI PRRO;Nutella 400g;PLPA-PR-U31-011331;Nutella T400;1-Etykieciarka T400;1-Etykieciarka T400
PLPA;12690561;1P;17.06.2025;LUKASDOMI2;17.06.2025;21:13:24;17.06.2025;21:45:08;17.06.2025;21:17:32;17.06.2025;21:30:08;X;10167738;PLPA-PR-U13-010401-003;10167738;UGP13;90300020;Przeciążenie grzałki;5,29E-01;H;50000225654;MOBI PRZL ZWZK;;18.06.2025 04:26:23 CET Krzysztof Piwarski (PIWARKRZY1);P14;3;PLPA-PR-U13-010401-003;ZPM5;102;Zacinanie się;;;;;;;;;PLM1;Przeciążenie grzałki;ZAK  CZPT BrMt KWS  MOBI PRRO;TABLETS Pakowanie;PLPA-PR-U13-010401;TABLETS;1-Linia pakowania 1;1-Linia pakowania 1
PLPA;12690581;1P;17.06.2025;ZIEMBDAMI1;17.06.2025;21:46:42;;00:00:00;17.06.2025;20:30:00;17.06.2025;21:10:00;X;10227583;PLPA-LG-001-100080-001;10227583;FACILITIES;90300020;BŁĄD BEZPIECZEŃSTWA SKANERA;0,00E+00;H;50000225825;PRZL WTZW;;17.06.2025 21:48:50 CET DAMIAN ZIEMBICKI (ZIEMBDAMI1) Błąd bezpieczeństwa skanera, sprawdzenie wykrywania przeszkód, sprawdz;P07;3;PLPA-LG-001-100080-001;ZPM6;108;Błąd pomiaru;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;BŁĄD BEZPIECZEŃSTWA SKANERA;ZWOL CZPT BrMt BŁKL KWS  PRRO;Wózki autonomiczne AGV;PLPA-LG-001-100080;Wózki autonomiczne AGV;1-Agilox ERIKSEN - KJOY;1-Agilox ERIKSEN - KJOY
PLPA;12690586;PQ;18.06.2025;FELLEARKA1;18.06.2025;09:49:54;;00:00:00;18.06.2025;09:52:16;;00:00:00;;10081653;PLPA-UT-001-100000-001;;UTILITIES;90300020;;0,00E+00;H;50000225826;PRZL WTZW;;;P06;;;;;;;;;;;;;;PLM4;;ZWOL DMNK KWS  NPT  PRRO;Energetyka - Elektryczność;PLPA-UT-001-100000;Energetyka - Elektryczność;;
PLPA;12690590;1P;17.06.2025;KONARTOMA1;17.06.2025;21:48:16;;00:00:00;17.06.2025;19:40:00;;00:00:00;X;10155986;PLPA-PR-U42-011443-002;10155986;UGP42;90300020;URWANA BELKA PANCERINO;0,00E+00;H;50000225736;PRZL WTZW;;17.06.2025 21:50:21 CET TOMASZ KONARSKI (KONARTOMA1) URWANA BELKA PANCERINO;P04;3;PLPA-PR-U42-011443-002;ZPM5;104;Złamanie;PM1;0070;Brak / niedostateczna dokumentacja;;ZPM5;108;utrzymanie ruchu;;PLM1;URWANA BELKA PANCERINO;ZWOL CZPT BrMt KWS  PRRO;KBW 2. Modelator;PLPA-PR-U42-011443;KBW 2.;1-Pancerino;1-Pancerino
PLPA;12690592;1P;17.06.2025;SMYLANDR1;17.06.2025;22:24:28;17.06.2025;22:40:08;17.06.2025;21:24:28;17.06.2025;22:25:08;X;10166619;PLPA-PR-U32-012210;10166619;UGP03;90300020;BRAK CHŁODZENIA WAŁKÓW;2,61E-01;H;50000225737;PRZL ZWZK;;17.06.2025 22:25:01 CET Andrzej Smyl (SMYLANDR1) Tel. 486610693 Wymiana membran wyspa chłodzenia walcy;P03;3;PLPA-PR-U32-012210;ZPM5;106;Wyciek;PM1;0040;Części daleko od miejsca naprawy;;ZPM5;102;Brak przeglądu: zanieczyszczenie;;PLM6;BRAK CHŁODZENIA WAŁKÓW;ZWOL CZPT BrMt BŁKL KWS  PRRO;Jasny krem (TAV/K CARDS/KJ);PLPA-PR-U32;UGP32 PREPARATION + DEOD.;1-Pięciowalcarka W3302;1-Pięciowalcarka W3302
PLPA;12690649;1P;18.06.2025;ZIEMBDAMI1;18.06.2025;04:58:43;18.06.2025;05:15:00;18.06.2025;04:00:00;18.06.2025;05:00:00;X;10211748;PLPA-PR-U42-011442-003;10211748;UGP42;90300020;ZATRZYMANY ROBOT MIR;2,71E-01;H;50000225810;PRZL ZWZK;;18.06.2025 05:00:08 CET DAMIAN ZIEMBICKI (ZIEMBDAMI1) Zatrzymany robot. Wymuszenie synchronizacji z poziomu programu, nanoszenie;P04;3;PLPA-PR-U42-011442-003;ZPM6;108;Błąd pomiaru;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;ZATRZYMANY ROBOT MIR;ZWOL CZPT BrMt KWS  PRRO;KBW 1. Pakowanie;PLPA-PR-U42-011442;KBW 1/COCO;1-Paletyzacja IHS (KBC);1-Paletyzacja IHS (KBC)
PLPA;12690654;1P;18.06.2025;BARSZLUKA1;18.06.2025;00:29:19;18.06.2025;01:13:38;18.06.2025;00:33:12;18.06.2025;00:58:38;X;10107804;PLPA-PR-U22-010325-002;10107804;UGP22;90300030;Zapchany filtr drukarki;7,39E-01;H;50000225745;MOBI PRZL ZWZK;;18.06.2025 00:58:59 CET Marcin Szulczyk (SZULCMARC1) Wymiana filtra;P12;3;PLPA-PR-U22-010325-002;ZPM6;107;Awaria sterowania;;;;;;;;;PLM1;Zapchany filtr drukarki;ZWOL CZPT DMNK KWS  MOBI NPT  PRRO;KJ 1 PAKOWANIE;PLPA-PR-U22-010325;KJ LINIA 1;1-Linia pakowania 1.3;1-Linia pakowania 1.3
PLPA;12690663;1P;18.06.2025;FAJDEKONR1;18.06.2025;02:09:21;18.06.2025;02:15:00;18.06.2025;00:00:21;18.06.2025;02:00:00;X;10101831;PLPA-PR-U43-011544;10101831;UGP43;90300020;WYMIANA PRZEWODOW PROZNI;9,42E-02;H;50000225983;PRZL ZWZK;;;P04;3;PLPA-PR-U43-011544;ZPM5;103;Zużycie;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;WYMIANA PRZEWODOW PROZNI;ZWOL CZPT BrMt KWS  PRRO;KB Multipack 2(KB 3);PLPA-PR-U43;UGP43 KINDER BUENO;1-Robot pakujący KB 3;1-Robot pakujący KB 3
PLPA;12690670;1P;17.06.2025;BILSKMARI1;17.06.2025;23:16:48;18.06.2025;00:26:23;17.06.2025;23:18:14;18.06.2025;00:23:50;X;10080143;PLPA-PR-U22-010335;10080143;UGP22;90300030;Brak podawania kleju;1,16E+00;H;50000225925;MOBI PRZL ZWZK;;18.06.2025 00:24:17 CET Marcin Szulczyk (SZULCMARC1) Regulacja punktów kleju;P12;3;PLPA-PR-U22-010335;ZPM6;107;Awaria sterowania;;;;;;;;;PLM1;Brak podawania kleju;ZWOL CZPT BrMt KWS  MOBI PRRO;KJ T3 VALIGETTA;PLPA-PR-U22;UGP22 KINDER JOY;1-Pakowaczka T3 1;1-Pakowaczka T3 1
PLPA;12690673;1P;18.06.2025;JAKUBKRZY1;18.06.2025;00:35:00;18.06.2025;19:32:02;18.06.2025;16:24:35;18.06.2025;19:17:02;X;10079778;PLPA-PR-U21-010172-001;10079778;UGP21;90300020;Magazynek fondello;1,90E+01;H;50000225908;MOBI PRZL ZWZK;;18.06.2025 19:17:10 CET JACEK GĄDEK (GADEKJACE1);P02;3;PLPA-PR-U21-010172-001;ZPM5;102;Zacinanie się;;;;;;;;;PLM1;Magazynek fondello;ZWOL CZPT BrMt KWS  MOBI PRRO;FC PAKOWANIE IFC T55;PLPA-PR-U21-010123;FIGURA CAVA;1-Maszyna pakująca IFC T55;1-Maszyna pakująca IFC T55
PLPA;12690683;1P;18.06.2025;ZIEMBDAMI1;18.06.2025;00:22:31;18.06.2025;00:35:00;17.06.2025;23:00:00;18.06.2025;00:20:00;X;10227579;PLPA-LG-001-100080-001;10227579;FACILITIES;90300020;ROZŁADOWANY AGILOX;2,08E-01;H;50000225871;PRZL ZWZK;;18.06.2025 00:24:05 CET DAMIAN ZIEMBICKI (ZIEMBDAMI1) Rozładowany Agilox, brak baterii w magazynie, odstawienie robota w bezpie;P07;3;PLPA-LG-001-100080-001;ZPM6;111;Brak zasilania;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;ROZŁADOWANY AGILOX;ZWOL CZPT BrMt BŁKL KWS  PRRO;Wózki autonomiczne AGV;PLPA-LG-001-100080;Wózki autonomiczne AGV;1-Agilox BASHER - ROCHERONE;1-Agilox BASHER - ROCHERONE
PLPA;12690698;1P;18.06.2025;GORZYZBIG1;18.06.2025;04:09:33;18.06.2025;05:41:14;18.06.2025;04:11:48;18.06.2025;04:32:28;;10158831;PLPA-PR-U11-010703-006;10158831;UGP11;90300020;Nie zamyka kartonu.;0,00E+00;H;50000226061;MOBI PRZL ZWZK;;18.06.2025 04:32:42 CET SEBASTIAN WOJDYNA (WOJDYSEBA1) Regulacje;P11;3;PLPA-PR-U11-010703-006;ZPM5;102;Zacinanie się;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;Nie zamyka kartonu.;ZAK  CZPT BrMt KWS  MOBI PRRO;LINIE PAKUJĄCE T1,T3,T4-2,3 RAFFAELLO;PLPA-PR-U11-010703;RAFFAELLO LINIA 2;1-Linia pakująca zbiorcza MW 05/06;1-Linia pakująca zbiorcza MW 05/06
PLPA;12690720;1P;18.06.2025;KLOSIJARO1;18.06.2025;00:42:38;18.06.2025;00:45:38;17.06.2025;23:00:38;18.06.2025;00:30:38;X;10110101;PLPA-PR-U31-012120;10110101;UGP31;90300020;AWARIA ŚLIMAKA;5,00E-02;H;50000226041;PRZL ZWZK;;18.06.2025 00:44:57 CET JAROSŁAW KŁOSIEWICZ (KLOSIJARO1) awaria sterowania,współpraca z automatykiem;P03;3;PLPA-PR-U31-012120;ZPM6;107;Awaria sterowania;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;AWARIA ŚLIMAKA;ZWOL CZPT BrMt KWS  PRRO;Rozdrabnianie kakao;PLPA-PR-U31;UGP31 NUTELLA + TOASTING;1-Trans. Ślimakowy;1-Trans. Ślimakowy
