Nr zlecenia;Rodzaj zlecenia;Zakład;Lokalizacja / zakład;Krótki tekst;Line functional location;Ozn. lokaliz. funkc.;Impianto functional location;Ozn. lokaliz. funkc.;Urządzenie;Oznaczenie obiektu;Odpow. stanow. rob.;Status systemu;Baz. term. rozp.;Baz.term.zak.;Wprowadził(a);Data wprowadzenia;Godzina utworzenia;Zawiadomienie;Rodzaj zawiadomienia;Notification Long Text;Utworzono dnia;Utworzone przez;Problem;Kod uszkodzenia;Tekst dot. szkody;Część obiektu;Kod części obiektu;Tek. kodu części ob.;Przyczyna;Kod przyczyny;Tekst kodu przyczyny;Początek zakłócenia;Pocz. zakłóc. (godz.);Koniec zakłócenia;Koniec zakłóc.(godz.);Żądane rozpoczęcie;Żądana godzina rozp.;Żądane zakończenie;Żądana godz. zak.;Czas przestoju;Jedn. czasu przest.;Zmienione przez;Zmienione dnia
50000225365;PLM1;PLPA;UGP12;Nieszczelna folia;PLPA-PR-U12-010801;KINDER CARDS;PLPA-PR-U12-010801-003;KINDER CARDS PAKOWANIE;10226870;1-Linia pakowania T2 - 3;90300020;ZAK  CZPT BrMt KWS  MOBI PRRO;10.06.2025;;CZACHTOMA1;10.06.2025;14:56:38;12655441;1P;10.06.2025 15:14:15 CET TOMASZ CZACHOROWSKI (CZACHTOMA1) Regulacja zgrzewu;19.05.2025;ADAMCDAWI1;ZPM5;100;Deformacja;;;;ZPM5;108;utrzymanie ruchu;19.05.2025;19:51:02;10.06.2025;15:28:11;10.06.2025;14:56:35;10.06.2025;15:13:11;523,62;H;DOROZKRZY1;07.07.2025
50000225366;PLM1;PLPA;UGP04;ZAWIESZENIE W CYKLU AUTOMATYCZNYM;PLPA-PR-U42-011443;KBW 2.;PLPA-PR-U42-011443-003;KBW 2. Pakowanie;10211745;1-Paletyzacja IHS. (9,10,11,12 KBW2);90300020;ZWOL CZPT BrMt BŁKL KWS  PRRO;10.06.2025;10.06.2025;OWCZAADAM2;10.06.2025;15:34:44;12682983;1P;10.06.2025 15:36:28 CET Adam Owczarski (OWCZAADAM2) Zawieszenie cyklu automatycznego paletyzatora - sprawdzenie kroku programu r;10.06.2025;OWCZAADAM2;ZPM6;107;Awaria sterowania;PM1;0040;Części daleko od miejsca naprawy;ZPM5;108;utrzymanie ruchu;10.06.2025;15:34:38;;00:00:00;10.06.2025;11:30:38;10.06.2025;11:44:03;0;H;;
50000225367;PLM6;PLPA;UGP12;Uszkodzone łożysko-napęd;PLPA-PR-U12-010801;KINDER CARDS;PLPA-PR-U12-010801-001;KINDER CARDS PREPARACJA;10159756;1-Piece i transp. wafla ciemnego - A i C;90300020;ZAK  CZPT BrMt KWS  MOBI PRRO;10.06.2025;;CZACHTOMA1;10.06.2025;15:42:53;12623425;1P;25.04.2025 15:08:09 CET JAKUB KONOPKA (KONOPJAKU2) Nad ślimakiem cupole ---------------------------------------- 10.06.2025 16:;25.04.2025;KONOPJAKU2;ZPM5;100;Deformacja;;;;;;;25.04.2025;15:06:08;10.06.2025;19:36:51;10.06.2025;15:42:50;10.06.2025;16:05:50;0;H;DOROZKRZY1;07.07.2025
50000225368;PLM1;PLPA;UGP12;Zjeżdża taśma i piszczy;PLPA-PR-U12-010801;KINDER CARDS;PLPA-PR-U12-010801-003;KINDER CARDS PAKOWANIE;10226871;1-Linia pakowania T2 - 4;90300020;ZAK  CZPT BrMt KWS  MOBI PRRO;10.06.2025;;WOLNILUKA1;10.06.2025;19:02:46;12683390;1P;10.06.2025 19:40:24 CET ŁUKASZ WOLNIEWICZ (WOLNILUKA1) Regulacja taśma;10.06.2025;ADAMCDAWI1;ZPM5;102;Zacinanie się;;;;;;;10.06.2025;19:00:00;10.06.2025;19:40:00;10.06.2025;19:02:43;10.06.2025;19:40:00;0,67;H;DOROZKRZY1;07.07.2025
50000225369;PLM1;PLPA;UGP21;Skrawki aluminium pod doszczelnieniem;PLPA-PR-U21-010123;FIGURA CAVA;PLPA-PR-U21-010169-001;FC PAKOWANIE IFC T110 1;10079783;1-Maszyna pakująca IFC T110;90300020;ZWOL CZPT DMNK KWS  MOBI NPT  PRRO;10.06.2025;;LASOTSLAW1;10.06.2025;20:11:14;12683248;1P;30.06.2025 09:34:28 CET KAMIL TARKA (TARKAKAMI1);10.06.2025;KUCHAKONR1;ZPM5;100;Deformacja;;;;;;;10.06.2025;17:15:44;30.06.2025;09:49:21;10.06.2025;20:11:10;30.06.2025;09:34:21;472,56;H;LASOTSLAW1;11.06.2025
50000225370;PLM1;PLPA;UGP31;WYBYCHANIE PRAWIDŁOWYCH PUDEŁEK;PLPA-PR-U31-011331;Nutella T400;PLPA-PR-U31-011331-001;Nutella 400g;10107875;1-Robot T400;90300020;ZAK  CZPT BrMt KWS  PRRO;10.06.2025;10.06.2025;KOLOSLUKA1;10.06.2025;22:17:14;12683308;1P;10.06.2025 22:18:44 CET ŁUKASZ KOŁOSOWSKI (KOLOSLUKA1) Regulacje i resetowanie kamery.;10.06.2025;KOLOSLUKA1;ZPM6;107;Awaria sterowania;;;;ZPM5;108;utrzymanie ruchu;10.06.2025;22:17:11;;00:00:00;10.06.2025;19:30:00;10.06.2025;20:00:00;0;H;KOMORPATR1;15.07.2025
50000225371;PLM1;PLPA;UGP32;BRAK CHŁODZENIA WAŁKÓW.;PLPA-PR-U32;UGP32 PREPARATION + DEOD.;PLPA-PR-U32-012113;PREP. KREM KBW;10125984;1- Pięciowalcarka W9306;90300020;ZAK  CZPT BrMt KWS  PRRO;10.06.2025;10.06.2025;LUKASALBE1;10.06.2025;22:22:10;12683530;1P;10.06.2025 22:24:10 CET ALBERT ŁUKASIEWICZ (LUKASALBE1) Czyszczenie układu filtrującego wodę do chłodzenia wałków 5-cio w;10.06.2025;LUKASALBE1;ZPM5;105;Zatkanie;PM1;0040;Części daleko od miejsca naprawy;ZPM5;108;utrzymanie ruchu;10.06.2025;22:22:08;10.06.2025;22:35:00;10.06.2025;21:30:00;10.06.2025;22:20:00;0,21;H;KOMORPATR1;15.07.2025
50000225372;PLM1;PLPA;UGP12;rentgen nie odrzuca pustych batonów;PLPA-PR-U12-010801;KINDER CARDS;PLPA-PR-U12-010801-003;KINDER CARDS PAKOWANIE;10226870;1-Linia pakowania T2 - 3;90300030;ZAK  BrMt KWS  MOBI PRRO;10.06.2025;;FRACZMACI1;10.06.2025;23:10:36;12666689;1P;28.05.2025 17:05:39 CET DAWID ADAMCZYK (ADAMCDAWI1) Serwis ---------------------------------------- 10.06.2025 23:11:22 CET MACI;28.05.2025;ADAMCDAWI1;ZPM6;107;Awaria sterowania;;;;;;;28.05.2025;17:05:03;10.06.2025;23:11:01;10.06.2025;23:10:33;10.06.2025;23:11:01;318,1;H;DOROZKRZY1;07.07.2025
50000225373;PLM1;PLPA;UGP43;REGULACJA CZUJNIKA;PLPA-PR-U43-011545;KB 3.;PLPA-PR-U43-011545-003;KB 3. Pakowanie;10101076;1-Pakowaczka 2;90300020;ZWOL CZPT BrMt KWS  PRRO;11.06.2025;11.06.2025;GOZDZJARO2;11.06.2025;01:39:37;12683537;1P;11.06.2025 01:41:02 CET Jarosław Goździk (GOZDZJARO2) Regulacja czujnika banderoli;11.06.2025;GOZDZJARO2;ZPM6;108;Błąd pomiaru;;;;ZPM5;108;utrzymanie ruchu;11.06.2025;01:39:32;;00:00:00;11.06.2025;00:22:32;11.06.2025;00:40:28;0;H;;
50000225374;PLM1;PLPA;UGP21;Maszyna stoi , brak reakcji;PLPA-PR-U21-010121;KINDER SURPRISE;PLPA-PR-U21-010121-073;KS LINIA PAKOWANIA GR-07 8;10115322;1-Maszyna Pakująca GR07 - 8;90300030;ZWOL CZPT BrMt KWS  MOBI PRRO;11.06.2025;;ZGIEBANDR1;11.06.2025;04:48:36;12683715;1P;11.06.2025 04:56:09 CET ANDRZEJ ZGIEB (ZGIEBANDR1) Brak pobierania jajek z linii głównej przez robót. Błąd śledzenia. Rese;11.06.2025;CZERWEDYT1;ZPM6;107;Awaria sterowania;PM1;0040;Części daleko od miejsca naprawy;ZPM5;110;Brak smarowania / złe smarowanie;11.06.2025;03:29:59;11.06.2025;05:22:02;11.06.2025;04:48:33;11.06.2025;04:53:00;1,87;H;;
50000225375;PLM4;PLPA;UGP21;Modernizacja magazynka IFC55;PLPA-PR-U21-010123;FIGURA CAVA;PLPA-PR-U21-010172-001;FC PAKOWANIE IFC T55;10079778;1-Maszyna pakująca IFC T55;90300020;ZWOL DMNK KWS  NPT  PRRO;11.06.2025;;GROTEARKA1;11.06.2025;08:39:20;12683990;PQ;;11.06.2025;GROTEARKA1;;;;;;;;;;11.06.2025;08:38:16;;00:00:00;11.06.2025;08:39:18;;00:00:00;0;H;GROTEARKA1;20.06.2025
50000225376;PLM2;PLPA;UGPCLA;Wymiana fotokomórki;PLPA-PR-UCL;CONTO LAVORO;PLPA-PR-UCL-026569;Linia Kalendarzy KS T24/ G329;10173228;1-Linia pakujaca Kalendarz T24/KS G308;90300020;ZWOL DMNK KWS  NPT  PRRO;11.06.2025;11.06.2025;MUCHAADAM1;11.06.2025;09:38:21;12683991;PT;;11.06.2025;MUCHAADAM1;;;;;;;;;;11.06.2025;09:36:33;;00:00:00;11.06.2025;09:38:19;;00:00:00;0;H;;
50000225377;PLM6;PLPA;UGP31;UGP31;PLPA-PR-U11-010703;RAFFAELLO LINIA 2;PLPA-PR-U11-010703-001;PIECE Z NAWILŻACZAMI RAFFAELLO;10079552;1-Łukowy przechładzacz wafla 2 RAF ARKA;90300020;ZAK  DMNK KWS  NPT  PRRO;13.06.2025;15.06.2025;CHMIEPIOT1;11.06.2025;10:22:48;12683992;1P;;11.06.2025;CHMIEPIOT1;;;;;;;;;;11.06.2025;10:21:39;;00:00:00;11.06.2025;10:22:47;;00:00:00;0;H;DOROZKRZY1;07.07.2025
50000225378;PLM2;PLPA;UGP42;UGP42;PLPA-PR-U42-011442;KBW 1/COCO;PLPA-PR-U42-011442-002;KBW 1. Modelator;10160516;1-Transporter przejściowy;90300020;ZWOL DMNK KWS  NPT  PRRO;13.06.2025;13.06.2025;KOTNORB1;11.06.2025;11:28:53;12683997;PT;;11.06.2025;KOTNORB1;;;;;;;;;;11.06.2025;11:26:00;;00:00:00;11.06.2025;11:28:47;;00:00:00;0;H;LUSATOMA1;11.06.2025
50000225379;PLM1;PLPA;UGP32;BŁĄD NA FALOWNIKU.;PLPA-PR-U32;UGP32 PREPARATION + DEOD.;PLPA-PR-U32-012110;Prep2 Krem KB;10108357;1-Pięciowalcarka W9002A;90300020;ZAK  CZPT BrMt KWS  PRRO;11.06.2025;11.06.2025;OWCZAHUBE1;11.06.2025;16:55:25;12684392;1P;11.06.2025 16:57:02 CET Hubert Owczarek (OWCZAHUBE1) Przegrzanie falownika, za duza temperatura w szafie, zmiana temperatury na;11.06.2025;OWCZAHUBE1;ZPM6;107;Awaria sterowania;;;;ZPM5;108;utrzymanie ruchu;11.06.2025;16:55:20;11.06.2025;17:05:44;11.06.2025;16:01:20;11.06.2025;16:50:44;0,17;H;KOMORPATR1;15.07.2025
50000225380;PLM1;PLPA;UGP22;Blokowanie klocków pod matrycą;PLPA-PR-U22-010326;KJ LINIA 2;PLPA-PR-U22-010326-002;KJ 2 PAKOWANIE;10107808;1-Linia pakowania 2.1;90300020;ZWOL CZPT BrMt KWS  MOBI PRRO;10.06.2025;;GORZYALBE1;10.06.2025;11:43:01;12682673;1P;10.06.2025 12:04:07 CET ALBERT GÓRZYŃSKI (GORZYALBE1) Wymiana łańcuchów podających klocki pod matryce wycinającą.;10.06.2025;GRZYBSEBA1;ZPM5;103;Zużycie;;;;;;;10.06.2025;10:52:45;10.06.2025;12:37:00;10.06.2025;11:42:57;10.06.2025;12:03:03;1,74;H;;
50000225381;PLM1;PLPA;FACILITIES;ZATRZYMANIE WINDY KS;PLPA-LG-001-100060;Magazyn Odrzywołek;PLPA-LG-001-100060-001;Budynek - Magazyn Odrzywołek;10227481;1-Windy i przenośniki;90300020;ZWOL CZPT BrMt BŁKL KWS  PRRO;10.06.2025;10.06.2025;KRZEMJAKU1;10.06.2025;19:13:05;12683105;1P;;10.06.2025;KRZEMJAKU1;ZPM6;110;Przerwa w obwodzie;;;;ZPM5;108;utrzymanie ruchu;10.06.2025;19:12:48;;00:00:00;10.06.2025;16:41:48;10.06.2025;16:50:00;0;H;;
50000225382;PLM1;PLPA;FACILITIES;BRAK ZASILANIA KOMPRESORÓW;PLPA-LG-001-100060;Magazyn Odrzywołek;PLPA-LG-001-100060-001;Budynek - Magazyn Odrzywołek;10227480;1-Budynek-Magazyn Odrzywołek;90300020;ZWOL CZPT BrMt BŁKL KWS  PRRO;10.06.2025;10.06.2025;KRZEMJAKU1;10.06.2025;19:21:08;12683106;1P;10.06.2025 20:23:18 CET JAKUB KRZEMIŃSKI (KRZEMJAKU1) Wyzwolony wyłącznik mocy, gorące wyłączniki nadprądowe.;10.06.2025;KRZEMJAKU1;ZPM6;111;Brak zasilania;;;;ZPM5;108;utrzymanie ruchu;10.06.2025;19:20:58;;00:00:00;10.06.2025;16:58:58;10.06.2025;17:30:00;0;H;;
50000225383;PLM1;PLPA;UGP03;WYMIANA FILTRÓW;PLPA-PR-U32;UGP32 PREPARATION + DEOD.;PLPA-PR-U32-012210;Jasny krem (TAV/K CARDS/KJ);10166604;1-Zbiornik PR3SH007 serwatka;90300020;ZAK  CZPT BrMt KWS  PRRO;10.06.2025;10.06.2025;MALINKONR1;10.06.2025;20:01:33;12683108;1P;11.06.2025 00:09:40 CET Tomasz Krzosek (KRZOSTOMA1) wymian filtrów na zbiorniku dobowym PR3SH007 PR-3.;10.06.2025;MALINKONR1;ZPM5;105;Zatkanie;PM1;0040;Części daleko od miejsca naprawy;ZPM5;108;utrzymanie ruchu;10.06.2025;20:01:29;10.06.2025;22:15:48;10.06.2025;18:30:00;10.06.2025;22:00:48;2,24;H;KOMORPATR1;15.07.2025
50000225384;PLM1;PLPA;UGP43;NAPRAWA;PLPA-PR-U43-011545;KB 3.;PLPA-PR-U43-011545-002;KB 3. Modelator;10101251;1-Tunel chłodnia 1;90300020;ZWOL CZPT BrMt KWS  PRRO;10.06.2025;10.06.2025;KMITAMARE1;10.06.2025;21:50:16;12683436;1P;;10.06.2025;KMITAMARE1;;;;;;;;;;10.06.2025;21:50:14;;00:00:00;10.06.2025;21:50:14;;00:00:00;0;H;;
50000225385;PLM1;PLPA;UGP12;KOLIZJA FORMO ZIELONYCH NA PRZEJEZDZIE;PLPA-PR-U12-010801;KINDER CARDS;PLPA-PR-U12-010801-002;KINDER CARDS MODELATOR;10181842;1-Transporter główny (łańcuch) modelator;90300020;ZAK  CZPT BrMt KWS  PRRO;11.06.2025;11.06.2025;RYCHTGABR2;11.06.2025;14:08:21;12684330;1P;11.06.2025 16:39:36 CET GABRIEL RYCHTA (RYCHTGABR2) kolizja form na przejezdzie pomiedzy łańcucham 2 a łancuchem 4 .zmiana po;11.06.2025;RYCHTGABR2;ZPM5;100;Deformacja;PM1;0040;Części daleko od miejsca naprawy;ZPM5;108;utrzymanie ruchu;11.06.2025;14:08:19;11.06.2025;16:51:35;11.06.2025;12:00:19;11.06.2025;16:36:35;2,72;H;DOROZKRZY1;07.07.2025
50000225386;PLM1;PLPA;UGP41;ZMIANA USTAWIEN FALOWNIKA;PLPA-PR-U41-011441;KB MINI 1.;PLPA-PR-U41-011441-001;KB MINI 1. Modelator;10101901;1-Transporter modułowy PLASTEM;90300020;ZWOL CZPT BrMt KWS  PRRO;12.06.2025;12.06.2025;SZYSZANDR1;12.06.2025;13:00:28;12685201;1P;12.06.2025 13:02:22 CET Andrzej Szyszka (SZYSZANDR1) zmiana ustawien,parametrow falownika;12.06.2025;SZYSZANDR1;ZPM6;107;Awaria sterowania;;;;ZPM5;108;utrzymanie ruchu;12.06.2025;13:00:22;12.06.2025;13:05:00;12.06.2025;12:15:22;12.06.2025;12:50:00;0,08;H;;
50000225387;PLM1;PLPA;FACILITIES;WYMIANA WTYKI;PLPA-LG-001-100080;Wózki autonomiczne AGV;PLPA-LG-001-100080-001;Wózki autonomiczne AGV;10242382;1-Agilox SEVERIN - KBW;90300020;ZWOL CZPT BrMt BŁKL KWS  PRRO;12.06.2025;12.06.2025;ZIEMBDAMI1;12.06.2025;14:10:45;12685202;1P;12.06.2025 14:11:42 CET DAMIAN ZIEMBICKI (ZIEMBDAMI1) Wymiana wtyki ładowarki do wózka agilox;12.06.2025;ZIEMBDAMI1;ZPM6;111;Brak zasilania;;;;ZPM5;108;utrzymanie ruchu;12.06.2025;14:10:43;;00:00:00;12.06.2025;11:30:00;12.06.2025;12:30:00;0;H;;
50000225388;PLM1;PLPA;FACILITIES;USTAWIENIE CZUJNIKOW;PLPA-LG-001-100000;Magazyn wyrobu gotowego HUB;PLPA-LG-001-100000-002;Układnice;10227353;1-Układnica nr.3;90300020;ZWOL CZPT BrMt BŁKL KWS  PRRO;12.06.2025;12.06.2025;ZIEMBDAMI1;12.06.2025;14:13:09;12685206;1P;12.06.2025 14:15:08 CET DAMIAN ZIEMBICKI (ZIEMBDAMI1) Ustawienie czujników pozycjonowania układnicy druga głębokość;12.06.2025;ZIEMBDAMI1;ZPM6;108;Błąd pomiaru;;;;ZPM5;108;utrzymanie ruchu;12.06.2025;14:13:07;;00:00:00;12.06.2025;13:00:00;12.06.2025;13:30:00;0;H;;
50000225389;PLM4;PLPA;UGP31;Rozruch linii;PLPA-PR-U31-011330;Nutella T200 glass;PLPA-PR-U31-011330-001;Nutella 200g;10107904;1-Etykieciarka T200;90300020;ZAK  CZPT BrMt KWS  MOBI PRRO;13.06.2025;;LESNEROBE1;13.06.2025;16:03:45;12685867;PQ;;13.06.2025;SOBIEPIOT1;;;;;;;;;;13.06.2025;15:55:39;;00:00:00;13.06.2025;16:03:42;13.06.2025;16:45:56;0;H;KOMORPATR1;15.07.2025
50000225390;PLM1;PLPA;UGP41;REGULACJA CZUJNIKÓW;PLPA-PR-U41;UGP41 KINDER BUENO MINI;PLPA-PR-U41-011542;KB MINI 2. Pakowanie MIX;10119194;1-Pakowaczka zbiorcza 4;90300020;ZWOL CZPT BrMt KWS  PRRO;13.06.2025;13.06.2025;GOZDZJARO2;13.06.2025;17:33:22;12685838;1P;13.06.2025 17:34:57 CET Jarosław Goździk (GOZDZJARO2) Regulacja czujników obecności batona/wymiana uszkodzonego czujnika;13.06.2025;GOZDZJARO2;ZPM6;108;Błąd pomiaru;;;;ZPM5;108;utrzymanie ruchu;13.06.2025;17:33:16;;00:00:00;13.06.2025;14:16:16;13.06.2025;14:35:52;0;H;;
50000225391;PLM6;PLPA;UGP21;USZKODZNY CZUJNIK;PLPA-PR-U21-010121;KINDER SURPRISE;PLPA-PR-U21-010121-063;KS LINIA PAKOWANIA GR-07 7;10115321;1- Maszyna Pakująca GR07 - 7;90300020;ZWOL CZPT DMNK KWS  NPT  PRRO;13.06.2025;;OWCZAHUBE1;13.06.2025;21:33:33;12686387;1P;13.06.2025 22:01:13 CET Hubert Owczarek (OWCZAHUBE1) Wymiana czujnika pozycji na siłowiku.;13.06.2025;OWCZAHUBE1;ZPM6;107;Awaria sterowania;;;;ZPM5;108;utrzymanie ruchu;13.06.2025;21:33:29;13.06.2025;23:05:58;13.06.2025;21:22:29;13.06.2025;22:50:58;1,54;H;OWCZAHUBE1;13.06.2025
50000225392;PLM6;PLPA;UGP13;Potrzebne filtry na wymianę x 3;PLPA-PR-U13-010401;TABLETS;PLPA-PR-U13-010401-001;TABLETS Creams;10167647;1-Zbiornik zasypowy  T3 Kakao;90300020;ZAK  CZPT DMNK KWS  MOBI NPT  PRRO;14.06.2025;;PETRZMARC1;14.06.2025;11:54:10;12686756;1P;;14.06.2025;TOMICWOJC1;;;;;;;;;;14.06.2025;11:51:25;;00:00:00;14.06.2025;11:54:07;;00:00:00;0;H;DOROZKRZY1;07.07.2025
50000225393;PLM1;PLPA;UGP12;Kolizja;PLPA-PR-U12-011312;NUTELLA B-READY;PLPA-PR-U12-011312-002;NUTELLA B-READY MODELATOR;10126178;1-Zespół magazynowania form niebieskich;90300020;ZAK  CZPT BrMt KWS  MOBI PRRO;14.06.2025;;BANASGRZE2;14.06.2025;11:54:21;12686757;1P;14.06.2025 12:28:24 CET GRZEGORZ BANASIEWICZ (BANASGRZE2) Odblokowanie zablokowanych form;14.06.2025;KOPCZALBE1;ZPM5;102;Zacinanie się;;;;;;;14.06.2025;11:52:17;14.06.2025;13:38:01;14.06.2025;11:54:18;14.06.2025;12:27:58;1,76;H;DOROZKRZY1;07.07.2025
50000225394;PLM6;PLPA;UGP43;USZKODZONE PRZEWODY OD CZUJNIKÓW NAPEŁNI;PLPA-PR-U43-011545;KB 3.;PLPA-PR-U43-011545-003;KB 3. Pakowanie;10167875;1-Pakowaczka zbiorcza 3;90300020;ZWOL CZPT BrMt KWS  PRRO;14.06.2025;;KRZYSTOMA2;14.06.2025;16:11:45;12687034;1P;14.06.2025 16:14:44 CET TOMASZ KRZYSZTOSZEK (KRZYSTOMA2) Wymiana dwóch przewodów od czujników kontroli napełniania.;14.06.2025;KRZYSTOMA2;ZPM6;107;Awaria sterowania;;;;ZPM5;102;Brak przeglądu: zanieczyszczenie;14.06.2025;16:11:44;;00:00:00;14.06.2025;14:00:44;14.06.2025;15:30:27;0;H;;
50000225395;PLM1;PLPA;UGP32;SKRĘCANIE ZBIORNIKA PO MYCIU;PLPA-PR-U32;UGP32 PREPARATION + DEOD.;PLPA-PR-U32-012119;KB Rework;10114993;1-Zbiornik rework KB B9701;90300020;ZAK  CZPT BrMt KWS  PRRO;14.06.2025;14.06.2025;KRZOSTOMA1;14.06.2025;19:14:52;12687036;1P;14.06.2025 19:17:54 CET Tomasz Krzosek (KRZOSTOMA1) skręcanie zbiornika po myciu. 14.06.2025 22:31:17 CET ALBERT ŁUKASIEWICZ (;14.06.2025;KRZOSTOMA1;ZPM5;105;Zatkanie;PM1;0020;Brak części;ZPM5;108;utrzymanie ruchu;14.06.2025;19:14:43;14.06.2025;19:15:02;14.06.2025;18:30:00;14.06.2025;19:00:02;0,01;H;KOMORPATR1;15.07.2025
50000225396;PLM6;PLPA;UGP22;WYMIANA SIŁOWNIKA;PLPA-PR-U22-010326;KJ LINIA 2;PLPA-PR-U22-010326-001;KJ 2 MODELATOR;10107553;1-Zespół nalewania kremu ciemnego;90300020;ZWOL CZPT DMNK KWS  NPT  PRRO;15.06.2025;;GRABOROBE1;15.06.2025;00:42:27;12687265;1P;;15.06.2025;GRABOROBE1;;;;;;;;;;15.06.2025;00:42:26;;00:00:00;15.06.2025;00:42:26;;00:00:00;0;H;GRABOROBE1;15.06.2025
50000225397;PLM1;PLPA;UGP12;Nie docina taśmy;PLPA-PR-U12-011312;NUTELLA B-READY;PLPA-PR-U12-011312-003;NUTELLA B-READY PAKOWANIE;10127084;1 - Owijarka SIAT SW2;90300020;ZAK  CZPT BrMt KWS  MOBI PRRO;15.06.2025;;GRUZEGRZE2;15.06.2025;10:41:01;12687209;1P;15.06.2025 12:23:45 CET GRZEGORZ GRUŻEWSKI (GRUZEGRZE2) Wymiana sprężyny regulacje;15.06.2025;WILKMATE1;ZPM5;104;Złamanie;;;;;;;15.06.2025;10:34:55;15.06.2025;12:38:03;15.06.2025;10:40:57;15.06.2025;12:23:03;0;H;DOROZKRZY1;07.07.2025
50000225398;PLM1;PLPA;UGP11;WYMIANA USZKODZONEGO SILNIKA;PLPA-PR-U11-010703;RAFFAELLO LINIA 2;PLPA-PR-U11-010703-003;MODELATOR RAFFAELLO;10117910;1-Zespół chłodniczy 1;90300020;ZAK  DMNK KWS  NPT  PRRO;15.06.2025;15.06.2025;KOWALROBE1;15.06.2025;17:25:51;12687552;1P;;15.06.2025;KOWALROBE1;;;;;;;;;;15.06.2025;17:25:46;;00:00:00;15.06.2025;17:25:46;;00:00:00;0;H;DOROZKRZY1;07.07.2025
50000225399;PLM6;PLPA;UGP05;Pęknięta obejma rurociągu zrzutowego;PLPA-PR-U13-010401;TABLETS;PLPA-PR-U13-010401-002;TABLETS Modelator;10228037;1-Instalacja technolog. czekolada MILK;90300020;ZAK  CZPT BrMt BŁKL KWS  MOBI PRRO;16.06.2025;;PETRZMARC1;16.06.2025;02:54:18;12687793;1P;16.06.2025 02:53:05 CET Kamil Heda (HEDAKAMI1) Algaiera ---------------------------------------- 16.06.2025 03:36:38 CET Marcin;16.06.2025;HEDAKAMI1;ZPM5;104;Złamanie;;;;;;;16.06.2025;02:50:42;16.06.2025;03:51:00;16.06.2025;02:54:15;16.06.2025;03:36:00;1;H;DOROZKRZY1;07.07.2025
50000225400;PLM1;PLPA;UGP21;Problem z zawijaniem;PLPA-PR-U21-010123;FIGURA CAVA;PLPA-PR-U21-010169-001;FC PAKOWANIE IFC T110 1;10079783;1-Maszyna pakująca IFC T110;90300020;ZWOL CZPT DMNK KWS  MOBI NPT  PRRO;10.06.2025;;LASOTSLAW1;10.06.2025;15:34:20;12682954;1P;10.06.2025 18:18:56 CET SŁAWOMIR LASOTA (LASOTSLAW1) Regulacja parametrów.;10.06.2025;KUCHAKONR1;ZPM6;108;Błąd pomiaru;PM1;0040;Części daleko od miejsca naprawy;ZPM5;104;Zła jakość opakowania lub surowców;10.06.2025;15:32:51;10.06.2025;18:33:14;10.06.2025;15:34:17;10.06.2025;18:18:14;3,01;H;FIGARPRZE1;13.06.2025
50000225401;PLM1;PLPA;UGP03;WYMIANA USZCZELNIENIA DŁAWIC;PLPA-PR-U32-012011;PREP. Kremu KB;PLPA-PR-U32-012011-001;Preparacja kremu KJ/KB/KBW;10108248;1-Plastyfikator kemu KJ jasny VE9002;90300020;ZAK  CZPT BrMt BŁKL KWS  PRRO;10.06.2025;10.06.2025;PIATEPAWE1;10.06.2025;16:54:28;12683254;1P;;10.06.2025;PIATEPAWE1;ZPM5;106;Wyciek;PM1;0010;Część bez kodu magazynowego;ZPM5;108;utrzymanie ruchu;10.06.2025;16:54:21;;00:00:00;10.06.2025;12:05:21;10.06.2025;16:30:18;0;H;KOMORPATR1;15.07.2025
50000225402;PLM1;PLPA;UGP21;Blokada form;PLPA-PR-U21-010123;FIGURA CAVA;PLPA-PR-U21-010123-002;FC MODELATOR AASTED;10102938;1-Układ do wyrównywania wagi;90300020;ZWOL CZPT BrMt KWS  MOBI PRRO;10.06.2025;;LASOTSLAW1;10.06.2025;18:34:54;12683295;1P;10.06.2025 20:10:40 CET SŁAWOMIR LASOTA (LASOTSLAW1) Ustawienie łańcucha.;10.06.2025;GAWROPIOT1;ZPM5;100;Deformacja;PM1;0040;Części daleko od miejsca naprawy;ZPM5;104;Zła jakość opakowania lub surowców;10.06.2025;18:21:04;11.06.2025;03:53:40;10.06.2025;18:34:50;10.06.2025;20:09:47;0;H;;
50000225403;PLM1;PLPA;FACILITIES;BŁĄD BRAMY SZYBKIEJ ASSA ABLOY NR 10;PLPA-LG-001-100010;Magazyn opakowań;PLPA-LG-001-100010-005;Przenośnik hala 1;10238920;1-TRAPO windy podwójne Raffaello;90300020;ZWOL CZPT BrMt BŁKL KWS  PRRO;12.06.2025;12.06.2025;KIJAKJACE1;12.06.2025;00:47:25;12684651;1P;12.06.2025 00:51:13 CET JACEK KIJAK (KIJAKJACE1) Naprawa bariery bezpieczeństwa bramy,przesunięcie mechaniczne stołu rolkoweg;12.06.2025;KIJAKJACE1;ZPM5;100;Deformacja;;;;ZPM5;108;utrzymanie ruchu;12.06.2025;00:47:19;;00:00:00;11.06.2025;23:05:19;12.06.2025;00:30:24;0;H;;
